StateFIPS,date,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,distributed_per_hundred,share_doses_used
9,2021-01-13,0.15,4.54,1.65,8.84,0.514
9,2021-01-14,0.15,4.82,4.39,9.22,0.523
9,2021-01-15,0.48,5.21,4.68,9.22,0.565
9,2021-01-16,0.48,5.21,4.68,9.22,0.565
9,2021-01-17,0.48,5.21,4.68,9.22,0.565
9,2021-01-18,0.48,5.21,4.68,9.22,0.565
9,2021-01-19,0.65,6.44,5.66,9.22,0.698
9,2021-01-20,0.7,6.82,5.98,12.07,0.565
9,2021-01-21,0.8,7.42,6.48,12.2,0.608
9,2021-01-22,0.93,8.06,6.98,13.39,0.602
9,2021-01-23,1.04,8.61,7.41,13.82,0.622
9,2021-01-24,1.14,9.02,7.72,13.82,0.653
9,2021-01-25,1.19,9.29,7.93,13.82,0.672
9,2021-01-26,1.27,9.61,8.17,14.46,0.664
9,2021-01-27,1.46,10.13,8.49,15.26,0.664
9,2021-01-28,1.67,10.69,8.84,16.04,0.667
9,2021-01-29,1.9,11.31,9.23,16.2,0.698
9,2021-01-30,2.07,11.81,9.56,16.23,0.728
9,2021-01-31,2.23,12.25,9.81,16.23,0.755
9,2021-02-01,2.35,12.6,10.03,16.23,0.7759999999999999
9,2021-02-02,2.43,12.79,10.14,16.12,0.794
9,2021-02-03,2.54,13.04,10.26,17.07,0.764
9,2021-02-04,2.74,13.51,10.54,18.69,0.723
9,2021-02-05,2.98,14.09,10.87,18.74,0.752
9,2021-02-06,3.24,14.57,11.09,20.76,0.7020000000000001
9,2021-02-07,3.46,14.98,11.28,20.76,0.721
9,2021-02-08,3.57,15.21,11.41,20.76,0.733
9,2021-02-09,3.74,15.55,11.57,22.44,0.693
9,2021-02-10,4.01,16.12,11.87,22.48,0.7170000000000001
9,2021-02-11,4.34,16.84,12.26,22.78,0.7390000000000001
9,2021-02-12,4.71,17.58,12.63,22.85,0.769
9,2021-02-13,5.14,18.37,12.98,23.76,0.773
9,2021-02-14,5.38,18.92,13.27,23.97,0.789
9,2021-02-15,5.38,18.92,13.27,23.97,0.789
9,2021-02-16,5.8,19.95,13.87,25.64,0.778
9,2021-02-17,6.14,20.7,14.28,25.69,0.8059999999999999
9,2021-02-18,6.5,21.52,14.73,25.86,0.8320000000000001
9,2021-02-19,7.12,23.07,15.67,26.9,0.858
9,2021-02-20,7.44,23.78,16.05,27.61,0.861
9,2021-02-21,7.6,24.14,16.25,27.61,0.8740000000000001
9,2021-02-22,7.79,24.76,16.63,27.61,0.897
9,2021-02-23,7.87,25.04,16.84,28.77,0.87
9,2021-02-24,7.96,25.58,17.27,30.83,0.83
9,2021-02-25,8.04,25.97,17.59,31.22,0.8320000000000001
9,2021-02-26,8.17,26.76,18.24,33.41,0.8009999999999999
9,2021-02-27,8.31,27.49,18.83,33.62,0.818
9,2021-02-28,8.45,28.17,19.37,33.62,0.838
9,2021-03-01,8.58,28.93,19.98,33.62,0.861
9,2021-03-02,8.63,29.17,20.18,35.96,0.8109999999999999
9,2021-03-03,8.74,29.77,20.67,36.72,0.8109999999999999
9,2021-03-04,8.82,30.5,21.31,37.74,0.8079999999999999
9,2021-03-05,8.92,31.46,22.16,39.86,0.789
9,2021-03-06,9.02,32.46,23.06,40.24,0.807
9,2021-03-07,9.14,33.53,24.01,40.24,0.833
9,2021-03-08,9.56,34.47,24.79,40.24,0.857
9,2021-03-09,9.69,34.94,25.18,42.8,0.816
9,2021-03-10,9.94,35.69,25.82,43.71,0.8170000000000001
9,2021-03-11,10.17,36.58,26.61,45.01,0.813
9,2021-03-12,10.52,37.73,27.61,46.07,0.8190000000000001
9,2021-03-13,13.92,39.59,26.18,46.53,0.851
9,2021-03-14,13.92,39.59,26.18,46.53,0.851
9,2021-03-15,14.3,40.46,26.72,46.53,0.8690000000000001
9,2021-03-16,14.5,40.96,27.06,49.06,0.835
9,2021-03-17,14.82,41.61,27.41,49.77,0.836
9,2021-03-18,15.24,42.49,27.88,51.06,0.8320000000000001
9,2021-03-19,15.69,43.52,28.46,52.86,0.823
9,2021-03-20,16.12,44.5,29.01,53.27,0.835
9,2021-03-21,16.53,45.52,29.66,53.27,0.855
9,2021-03-22,16.93,46.51,30.27,53.27,0.873
9,2021-03-23,17.07,47.03,30.67,55.42,0.8490000000000001
9,2021-03-24,17.34,47.72,31.09,58.08,0.8220000000000001
9,2021-03-25,17.73,48.72,31.74,58.82,0.828
9,2021-03-26,18.13,49.76,32.4,61.51,0.809
9,2021-03-27,18.64,50.88,33.05,62.02,0.82
10,2021-01-12,0.29,2.71,1.63,9.07,0.299
10,2021-01-13,0.42,2.92,1.71,9.37,0.311
10,2021-01-14,0.42,3.19,2.63,9.37,0.341
10,2021-01-15,0.55,3.19,2.63,9.37,0.341
10,2021-01-16,0.55,3.19,2.63,9.37,0.341
10,2021-01-17,0.55,3.19,2.63,9.37,0.341
10,2021-01-18,0.55,3.19,2.63,9.37,0.341
10,2021-01-19,0.7,4.37,3.66,9.37,0.466
10,2021-01-20,0.71,4.69,3.97,10.31,0.455
10,2021-01-21,0.76,5.07,4.3,10.95,0.46299999999999997
10,2021-01-22,0.91,5.57,4.65,11.95,0.466
10,2021-01-23,1.07,6.16,5.08,11.95,0.516
10,2021-01-24,1.18,6.59,5.4,11.95,0.552
10,2021-01-25,1.2,6.87,5.66,11.95,0.575
10,2021-01-26,1.2,7.04,5.82,13.27,0.53
10,2021-01-27,1.27,7.95,6.67,14.46,0.55
10,2021-01-28,1.35,8.45,7.08,14.56,0.58
10,2021-01-29,1.46,8.97,7.46,14.76,0.607
10,2021-01-30,1.54,9.5,7.91,14.76,0.643
10,2021-01-31,1.68,10.26,8.52,14.76,0.695
10,2021-02-01,1.81,10.55,8.68,14.76,0.7140000000000001
10,2021-02-02,1.85,10.66,8.74,14.76,0.722
10,2021-02-03,1.91,11.04,9.07,15.89,0.695
10,2021-02-04,2.09,11.38,9.21,16.59,0.6859999999999999
10,2021-02-05,2.18,11.73,9.48,16.59,0.7070000000000001
10,2021-02-06,2.34,12.17,9.75,16.59,0.733
10,2021-02-07,2.49,12.68,10.11,16.59,0.764
10,2021-02-08,2.59,13.01,10.35,16.59,0.784
10,2021-02-09,2.61,13.1,10.41,16.69,0.785
10,2021-02-10,2.68,13.36,10.61,18.82,0.71
10,2021-02-11,2.76,13.7,10.86,18.71,0.732
10,2021-02-12,2.85,14.03,11.1,19.31,0.726
10,2021-02-13,3.02,14.59,11.49,19.31,0.7559999999999999
10,2021-02-14,3.19,15.04,11.77,19.31,0.779
10,2021-02-15,3.19,15.04,11.77,19.31,0.779
10,2021-02-16,3.49,15.65,12.08,19.41,0.8059999999999999
10,2021-02-17,3.66,15.93,12.19,19.41,0.82
10,2021-02-18,3.85,16.42,12.48,19.41,0.846
10,2021-02-19,4.48,18.0,13.43,20.97,0.858
10,2021-02-20,4.78,18.55,13.68,20.97,0.884
10,2021-02-21,4.81,18.58,13.68,20.97,0.8859999999999999
10,2021-02-22,4.78,18.89,13.57,20.97,0.9009999999999999
10,2021-02-23,5.01,19.16,13.62,25.38,0.755
10,2021-02-24,5.26,19.5,13.71,28.14,0.693
10,2021-02-25,5.64,20.08,13.9,29.73,0.675
10,2021-02-26,6.15,20.92,14.2,29.96,0.698
10,2021-02-27,6.75,21.85,14.51,29.97,0.7290000000000001
10,2021-02-28,7.12,22.52,14.8,29.97,0.752
10,2021-03-01,7.57,23.14,14.96,29.97,0.772
10,2021-03-02,7.58,23.15,14.98,33.27,0.696
10,2021-03-03,8.35,24.41,15.4,33.65,0.725
10,2021-03-04,8.72,25.28,15.87,35.73,0.708
10,2021-03-05,9.18,26.19,16.32,36.88,0.71
10,2021-03-06,9.62,27.17,16.84,37.15,0.731
10,2021-03-07,10.06,28.29,17.45,37.15,0.7609999999999999
10,2021-03-08,10.33,28.82,17.72,37.15,0.7759999999999999
10,2021-03-09,10.64,29.28,17.87,39.97,0.733
10,2021-03-10,10.66,29.29,17.92,40.85,0.7170000000000001
10,2021-03-11,11.11,30.78,18.98,43.03,0.715
10,2021-03-12,11.43,31.63,19.54,43.03,0.735
10,2021-03-13,11.85,32.64,20.22,43.34,0.753
10,2021-03-14,11.87,32.64,20.25,43.34,0.753
10,2021-03-15,12.4,34.29,21.39,43.34,0.7909999999999999
10,2021-03-16,12.61,34.75,21.75,44.86,0.775
10,2021-03-17,12.79,35.55,22.44,47.38,0.75
10,2021-03-18,12.93,36.41,23.16,48.74,0.747
10,2021-03-19,13.06,37.18,23.77,49.08,0.758
10,2021-03-20,13.29,38.22,24.52,49.92,0.7659999999999999
10,2021-03-21,13.5,39.26,25.32,49.92,0.787
10,2021-03-22,13.7,39.96,25.83,49.92,0.8009999999999999
10,2021-03-23,13.72,39.96,25.9,52.19,0.7659999999999999
10,2021-03-24,13.92,40.79,26.57,52.67,0.774
10,2021-03-25,14.22,41.76,27.22,54.72,0.763
10,2021-03-26,14.58,42.88,27.97,55.85,0.768
10,2021-03-27,15.01,43.97,28.62,57.0,0.7709999999999999
11,2021-01-12,15.01,4.22,28.62,8.89,0.475
11,2021-01-13,0.18,4.68,0.28,9.68,0.484
11,2021-01-14,0.18,5.2,4.24,9.68,0.537
11,2021-01-15,1.17,5.66,4.49,9.68,0.584
11,2021-01-16,1.17,5.66,4.49,9.68,0.584
11,2021-01-17,1.17,5.66,4.49,9.68,0.584
11,2021-01-18,1.17,5.66,4.49,9.68,0.584
11,2021-01-19,1.44,7.08,5.63,9.68,0.732
11,2021-01-20,1.5,7.33,5.83,10.65,0.688
11,2021-01-21,1.66,7.81,6.15,10.65,0.733
11,2021-01-22,1.71,8.06,6.34,12.78,0.63
11,2021-01-23,1.79,8.47,6.67,12.9,0.657
11,2021-01-24,1.85,8.84,6.98,12.9,0.685
11,2021-01-25,1.88,9.1,7.21,12.9,0.705
11,2021-01-26,1.88,9.17,7.28,13.83,0.6629999999999999
11,2021-01-27,2.05,9.65,7.59,15.24,0.633
11,2021-01-28,2.15,10.04,7.88,20.46,0.49
11,2021-01-29,2.28,10.39,8.1,21.02,0.494
11,2021-01-30,2.41,10.86,8.44,21.05,0.516
11,2021-01-31,2.65,11.41,8.75,21.05,0.542
11,2021-02-01,2.72,11.69,8.96,21.05,0.556
11,2021-02-02,2.72,11.84,9.1,20.85,0.568
11,2021-02-03,2.8,12.05,9.24,22.66,0.532
11,2021-02-04,3.02,13.33,9.44,23.37,0.5710000000000001
11,2021-02-05,3.22,14.01,9.92,23.66,0.5920000000000001
11,2021-02-06,3.41,14.46,10.18,23.66,0.611
11,2021-02-07,3.71,14.99,10.42,23.66,0.634
11,2021-02-08,3.82,15.37,10.68,23.66,0.65
11,2021-02-09,3.82,15.37,10.68,23.66,0.65
11,2021-02-10,3.82,15.37,10.68,25.47,0.604
11,2021-02-11,4.5,15.83,11.3,27.43,0.5770000000000001
11,2021-02-12,4.7,16.17,11.44,27.46,0.589
11,2021-02-13,4.87,16.47,11.58,27.47,0.6
11,2021-02-14,5.16,17.19,12.01,27.47,0.626
11,2021-02-15,5.16,17.19,12.01,27.47,0.626
11,2021-02-16,5.53,17.92,12.36,27.47,0.652
11,2021-02-17,5.66,18.2,12.51,27.47,0.6629999999999999
11,2021-02-18,5.85,18.48,12.6,27.47,0.6729999999999999
11,2021-02-19,7.11,22.26,15.12,31.9,0.698
11,2021-02-20,7.31,22.62,15.27,31.9,0.7090000000000001
11,2021-02-21,7.54,23.05,15.45,31.9,0.723
11,2021-02-22,4.41,23.27,10.12,31.9,0.7290000000000001
11,2021-02-23,4.51,23.62,10.23,35.33,0.669
11,2021-02-24,4.64,24.14,10.46,38.12,0.633
11,2021-02-25,4.79,24.52,10.6,38.54,0.636
11,2021-02-26,4.95,24.94,10.8,39.81,0.627
11,2021-02-27,5.42,26.18,11.29,40.33,0.649
11,2021-02-28,5.68,27.59,11.86,40.33,0.684
11,2021-03-01,5.84,28.06,12.0,40.33,0.696
11,2021-03-02,5.93,28.23,12.1,42.06,0.6709999999999999
11,2021-03-03,6.07,28.63,12.34,43.93,0.652
11,2021-03-04,6.25,29.39,12.78,45.98,0.639
11,2021-03-05,6.43,30.0,13.12,47.76,0.628
11,2021-03-06,6.96,31.26,13.5,47.76,0.655
11,2021-03-07,7.14,32.01,13.96,47.76,0.67
11,2021-03-08,7.33,32.61,14.25,47.76,0.6829999999999999
11,2021-03-09,7.48,32.97,14.51,50.41,0.654
11,2021-03-10,7.76,33.75,14.92,50.79,0.664
11,2021-03-11,8.0,34.58,15.4,52.88,0.654
11,2021-03-12,8.22,35.44,15.9,54.68,0.648
11,2021-03-13,8.49,36.35,16.39,55.1,0.66
11,2021-03-14,8.78,37.48,17.14,55.1,0.68
11,2021-03-15,9.28,38.43,17.91,55.1,0.6970000000000001
11,2021-03-16,9.52,38.88,18.26,56.51,0.688
11,2021-03-17,9.75,39.89,18.93,58.92,0.677
11,2021-03-18,9.89,40.46,19.3,60.68,0.667
11,2021-03-19,10.09,41.24,19.78,62.81,0.657
11,2021-03-20,10.25,42.03,20.25,63.14,0.6659999999999999
11,2021-03-21,10.43,42.89,20.93,63.14,0.679
11,2021-03-22,10.55,43.5,21.31,63.14,0.6890000000000001
11,2021-03-23,10.62,43.83,21.55,65.21,0.672
11,2021-03-24,10.8,44.4,21.94,65.55,0.677
11,2021-03-25,11.3,45.37,22.58,66.13,0.6859999999999999
11,2021-03-26,11.63,46.33,23.13,69.62,0.6659999999999999
11,2021-03-27,11.98,47.44,23.9,69.66,0.6809999999999999
12,2021-01-12,0.19,2.95,2.73,7.8,0.37799999999999995
12,2021-01-13,0.25,3.28,3.01,7.82,0.42
12,2021-01-14,0.25,3.61,3.3,9.18,0.39299999999999996
12,2021-01-15,0.35,3.97,3.62,9.63,0.41200000000000003
12,2021-01-16,0.35,3.97,3.62,9.63,0.41200000000000003
12,2021-01-17,0.35,3.97,3.62,9.63,0.41200000000000003
12,2021-01-18,0.35,3.97,3.62,9.63,0.41200000000000003
12,2021-01-19,0.48,5.47,4.98,9.63,0.568
12,2021-01-20,0.52,5.77,5.24,11.85,0.48700000000000004
12,2021-01-21,0.52,5.77,5.24,11.85,0.48700000000000004
12,2021-01-22,0.58,6.12,5.53,12.18,0.502
12,2021-01-23,0.71,6.93,6.21,13.54,0.512
12,2021-01-24,0.73,7.19,6.45,13.54,0.531
12,2021-01-25,0.73,7.19,6.45,13.54,0.531
12,2021-01-26,0.74,7.34,6.58,14.41,0.509
12,2021-01-27,0.82,7.6,6.76,14.41,0.527
12,2021-01-28,0.95,7.95,6.97,14.41,0.551
12,2021-01-29,1.1,8.36,7.24,14.99,0.5579999999999999
12,2021-01-30,1.28,8.8,7.5,15.81,0.557
12,2021-01-31,1.39,9.12,7.71,15.81,0.5770000000000001
12,2021-02-01,1.47,9.34,7.84,15.81,0.59
12,2021-02-02,1.53,9.54,7.97,17.03,0.56
12,2021-02-03,1.74,9.93,8.16,17.04,0.583
12,2021-02-04,1.97,10.35,8.35,17.04,0.608
12,2021-02-05,2.05,10.53,8.44,17.66,0.596
12,2021-02-06,2.38,11.11,8.68,17.66,0.629
12,2021-02-07,2.93,12.14,9.15,17.66,0.688
12,2021-02-08,2.93,12.14,9.15,17.66,0.688
12,2021-02-09,3.23,12.72,9.42,19.64,0.648
12,2021-02-10,3.52,13.2,9.61,19.83,0.6659999999999999
12,2021-02-11,3.83,13.77,9.86,20.11,0.685
12,2021-02-12,4.48,14.97,10.41,20.17,0.742
12,2021-02-13,4.79,15.6,10.73,20.68,0.755
12,2021-02-14,5.04,16.15,11.02,21.02,0.768
12,2021-02-15,5.04,16.15,11.02,21.02,0.768
12,2021-02-16,5.28,16.76,11.37,21.41,0.7829999999999999
12,2021-02-17,5.5,17.24,11.63,21.88,0.7879999999999999
12,2021-02-18,5.73,17.78,11.93,21.89,0.812
12,2021-02-19,6.42,19.55,13.0,23.15,0.8440000000000001
12,2021-02-20,6.44,19.58,13.02,23.84,0.821
12,2021-02-21,6.9,20.43,13.4,23.84,0.857
12,2021-02-22,6.8,20.44,13.15,23.84,0.857
12,2021-02-23,6.85,20.51,13.17,25.53,0.804
12,2021-02-24,7.04,20.96,13.42,27.92,0.7509999999999999
12,2021-02-25,7.3,21.44,13.63,28.0,0.7659999999999999
12,2021-02-26,7.53,21.9,13.86,28.32,0.773
12,2021-02-27,7.77,22.45,14.15,29.39,0.764
12,2021-02-28,8.2,23.49,14.73,29.39,0.799
12,2021-03-01,8.2,23.5,14.74,29.39,0.8
12,2021-03-02,8.26,23.64,14.82,31.4,0.753
12,2021-03-03,8.42,24.06,15.07,33.11,0.727
12,2021-03-04,8.66,24.74,15.5,33.53,0.738
12,2021-03-05,8.86,25.37,15.91,35.04,0.7240000000000001
12,2021-03-06,9.21,26.48,16.64,36.18,0.732
12,2021-03-07,9.52,27.47,17.29,36.18,0.759
12,2021-03-08,9.57,27.49,17.31,36.18,0.76
12,2021-03-09,9.66,27.76,17.51,39.37,0.705
12,2021-03-10,9.83,28.26,17.85,39.72,0.7120000000000001
12,2021-03-11,10.15,29.48,18.45,40.02,0.737
12,2021-03-12,10.44,30.79,18.98,41.34,0.745
12,2021-03-13,11.17,32.63,20.14,42.58,0.7659999999999999
12,2021-03-14,11.39,33.1,20.43,42.58,0.777
12,2021-03-15,11.42,33.13,20.43,42.58,0.778
12,2021-03-16,11.63,33.51,20.66,45.74,0.733
12,2021-03-17,11.93,34.14,21.07,46.48,0.735
12,2021-03-18,12.25,35.03,21.66,47.65,0.735
12,2021-03-19,12.53,35.78,22.16,49.57,0.722
12,2021-03-20,12.98,37.14,23.11,49.78,0.746
12,2021-03-21,13.3,38.12,23.77,49.78,0.7659999999999999
12,2021-03-22,13.31,38.14,23.79,49.78,0.7659999999999999
12,2021-03-23,13.44,38.42,23.99,52.55,0.731
12,2021-03-24,13.68,39.1,24.47,53.16,0.735
12,2021-03-25,13.98,40.06,25.16,53.9,0.743
12,2021-03-26,14.3,41.03,25.82,55.75,0.736
12,2021-03-27,14.72,42.04,26.43,56.89,0.7390000000000001
13,2021-01-12,0.07,1.61,0.8,9.05,0.177
13,2021-01-13,0.08,1.87,0.81,9.46,0.198
13,2021-01-14,0.08,2.18,1.92,9.52,0.22899999999999998
13,2021-01-15,0.21,2.18,1.92,9.52,0.22899999999999998
13,2021-01-16,0.21,2.18,1.92,9.52,0.22899999999999998
13,2021-01-17,0.21,2.18,1.92,9.52,0.22899999999999998
13,2021-01-18,0.21,2.18,1.92,9.52,0.22899999999999998
13,2021-01-19,0.27,2.94,2.62,9.52,0.309
13,2021-01-20,0.33,3.74,3.35,10.15,0.369
13,2021-01-21,0.38,4.27,3.83,10.95,0.39
13,2021-01-22,0.56,5.68,5.03,11.64,0.489
13,2021-01-23,0.56,5.69,5.03,11.64,0.489
13,2021-01-24,0.56,5.69,5.03,11.64,0.489
13,2021-01-25,0.56,5.69,5.03,11.64,0.489
13,2021-01-26,0.61,6.3,5.57,12.34,0.51
13,2021-01-27,0.71,6.71,5.87,13.3,0.505
13,2021-01-28,0.84,7.2,6.21,13.57,0.53
13,2021-01-29,0.94,7.63,6.53,13.65,0.5589999999999999
13,2021-01-30,1.03,8.07,6.87,13.65,0.591
13,2021-01-31,1.13,8.53,7.22,13.65,0.625
13,2021-02-01,1.18,8.76,7.4,13.65,0.642
13,2021-02-02,1.22,8.85,7.44,14.67,0.604
13,2021-02-03,1.33,9.18,7.66,15.43,0.595
13,2021-02-04,1.44,9.49,7.86,15.88,0.598
13,2021-02-05,1.59,9.9,8.11,15.9,0.623
13,2021-02-06,1.78,10.35,8.36,15.9,0.6509999999999999
13,2021-02-07,1.98,10.79,8.59,15.9,0.679
13,2021-02-08,2.07,11.0,8.7,15.9,0.6920000000000001
13,2021-02-09,2.15,11.11,8.73,17.34,0.6409999999999999
13,2021-02-10,2.37,11.53,8.91,18.03,0.639
13,2021-02-11,2.63,11.99,9.11,19.0,0.631
13,2021-02-12,2.63,11.99,9.11,19.0,0.631
13,2021-02-13,2.96,12.52,9.3,19.03,0.6579999999999999
13,2021-02-14,3.58,13.54,9.68,19.03,0.7120000000000001
13,2021-02-15,3.58,13.54,9.68,19.03,0.7120000000000001
13,2021-02-16,3.79,13.88,9.8,20.06,0.6920000000000001
13,2021-02-17,3.79,13.88,9.8,20.08,0.691
13,2021-02-18,4.36,14.78,10.11,20.21,0.731
13,2021-02-19,4.97,16.21,10.91,21.53,0.753
13,2021-02-20,5.35,16.83,11.13,21.59,0.78
13,2021-02-21,5.74,17.43,11.32,21.59,0.807
13,2021-02-22,5.84,17.65,11.19,21.59,0.8170000000000001
13,2021-02-23,5.88,17.71,11.22,22.32,0.794
13,2021-02-24,6.12,18.08,11.34,23.88,0.757
13,2021-02-25,6.36,18.48,11.48,24.92,0.742
13,2021-02-26,6.65,18.97,11.67,26.75,0.7090000000000001
13,2021-02-27,6.98,19.5,11.85,27.14,0.718
13,2021-02-28,7.0,19.52,11.87,27.14,0.7190000000000001
13,2021-03-01,7.0,19.52,11.87,27.14,0.7190000000000001
13,2021-03-02,7.03,19.64,11.95,28.89,0.68
13,2021-03-03,7.3,20.09,12.12,29.72,0.6759999999999999
13,2021-03-04,7.59,20.6,12.34,31.45,0.655
13,2021-03-05,7.93,21.22,12.6,31.83,0.667
13,2021-03-06,8.17,21.74,12.86,32.38,0.6709999999999999
13,2021-03-07,8.42,22.29,13.15,32.38,0.688
13,2021-03-08,8.52,22.53,13.3,32.38,0.696
13,2021-03-09,8.58,22.66,13.38,34.91,0.649
13,2021-03-10,8.59,22.69,13.39,35.62,0.637
13,2021-03-11,8.82,23.39,13.88,36.96,0.633
13,2021-03-12,9.23,24.47,14.58,37.49,0.653
13,2021-03-13,9.5,25.25,15.15,37.49,0.674
13,2021-03-14,9.74,25.94,15.66,37.5,0.6920000000000001
13,2021-03-15,9.84,26.28,15.92,37.5,0.701
13,2021-03-16,9.88,26.47,16.08,39.45,0.6709999999999999
13,2021-03-17,9.89,26.51,16.11,40.35,0.657
13,2021-03-18,10.19,27.38,16.71,41.47,0.66
13,2021-03-19,10.21,27.42,16.74,42.22,0.649
13,2021-03-20,10.72,29.32,18.08,42.88,0.684
13,2021-03-21,10.88,30.21,18.83,42.88,0.705
13,2021-03-22,11.04,30.9,19.39,42.88,0.721
13,2021-03-23,11.04,30.9,19.4,45.4,0.6809999999999999
13,2021-03-24,11.22,31.67,19.99,46.97,0.674
13,2021-03-25,11.38,32.35,20.53,48.73,0.664
13,2021-03-26,11.58,33.26,21.25,50.11,0.664
13,2021-03-27,11.77,34.11,21.91,50.73,0.672
15,2021-01-12,11.77,2.36,21.91,10.01,0.23600000000000002
15,2021-01-13,11.77,2.59,21.91,10.89,0.237
15,2021-01-14,11.77,3.39,21.91,10.89,0.311
15,2021-01-15,0.51,3.32,2.8,10.89,0.305
15,2021-01-16,0.51,3.32,2.8,10.89,0.305
15,2021-01-17,0.51,3.32,2.8,10.89,0.305
15,2021-01-18,0.51,3.32,2.8,10.89,0.305
15,2021-01-19,0.8,4.52,3.72,10.89,0.415
15,2021-01-20,0.98,5.08,4.1,10.89,0.467
15,2021-01-21,1.14,5.61,4.47,13.4,0.419
15,2021-01-22,1.19,5.99,4.8,13.52,0.44299999999999995
15,2021-01-23,1.19,5.99,4.8,13.53,0.44299999999999995
15,2021-01-24,1.19,5.99,4.8,13.53,0.44299999999999995
15,2021-01-25,1.26,6.5,5.25,13.53,0.48100000000000004
15,2021-01-26,1.27,6.62,5.36,14.86,0.446
15,2021-01-27,1.31,6.9,5.59,15.36,0.449
15,2021-01-28,1.4,7.34,5.94,16.01,0.45899999999999996
15,2021-01-29,1.54,7.85,6.32,16.02,0.49
15,2021-01-30,1.68,8.51,6.83,16.06,0.53
15,2021-01-31,1.83,9.13,7.3,16.06,0.568
15,2021-02-01,1.91,9.59,7.68,16.06,0.597
15,2021-02-02,1.92,9.74,7.82,17.41,0.5589999999999999
15,2021-02-03,1.99,10.15,8.15,17.88,0.568
15,2021-02-04,2.16,10.67,8.51,18.57,0.575
15,2021-02-05,2.38,11.99,8.95,18.57,0.6459999999999999
15,2021-02-06,2.62,12.65,9.37,18.58,0.6809999999999999
15,2021-02-07,2.86,13.21,9.69,18.58,0.711
15,2021-02-08,3.0,13.7,10.05,18.58,0.738
15,2021-02-09,3.0,13.7,10.05,20.2,0.679
15,2021-02-10,3.0,13.7,10.05,20.92,0.655
15,2021-02-11,3.53,14.17,10.64,21.77,0.6509999999999999
15,2021-02-12,3.81,14.75,10.94,21.91,0.6729999999999999
15,2021-02-13,4.11,15.38,11.27,21.92,0.7020000000000001
15,2021-02-14,4.4,15.9,11.51,21.94,0.725
15,2021-02-15,4.4,15.9,11.51,21.94,0.725
15,2021-02-16,4.85,16.75,11.9,21.98,0.762
15,2021-02-17,4.93,17.0,12.07,22.67,0.75
15,2021-02-18,5.17,17.47,12.3,22.67,0.7709999999999999
15,2021-02-19,6.42,21.29,14.85,28.09,0.758
15,2021-02-20,6.85,22.09,15.22,28.09,0.7859999999999999
15,2021-02-21,7.26,22.81,15.53,28.09,0.812
15,2021-02-22,7.62,23.4,15.91,28.09,0.833
15,2021-02-23,7.71,23.56,15.99,31.74,0.742
15,2021-02-24,7.99,24.0,16.15,32.44,0.74
15,2021-02-25,8.31,24.64,16.47,33.72,0.731
15,2021-02-26,8.7,25.36,16.81,34.89,0.727
15,2021-02-27,9.17,26.18,17.16,35.16,0.745
15,2021-02-28,9.67,27.04,17.52,35.16,0.769
15,2021-03-01,9.98,27.52,17.7,35.16,0.7829999999999999
15,2021-03-02,10.15,27.74,17.76,37.89,0.732
15,2021-03-03,10.44,28.19,17.92,39.34,0.7170000000000001
15,2021-03-04,10.91,29.05,18.31,40.35,0.72
15,2021-03-05,11.28,29.8,18.71,41.76,0.7140000000000001
15,2021-03-06,11.69,30.68,19.17,42.24,0.726
15,2021-03-07,11.77,30.8,19.22,42.24,0.7290000000000001
15,2021-03-08,12.35,31.99,19.84,42.24,0.757
15,2021-03-09,12.71,32.78,20.28,44.65,0.7340000000000001
15,2021-03-10,13.04,33.61,20.83,45.73,0.735
15,2021-03-11,13.33,34.56,21.51,47.11,0.7340000000000001
15,2021-03-12,13.68,35.56,22.18,47.78,0.7440000000000001
15,2021-03-13,14.06,36.52,22.76,48.11,0.759
15,2021-03-14,14.34,37.29,23.26,48.11,0.775
15,2021-03-15,14.69,38.01,23.57,48.11,0.79
15,2021-03-16,14.91,38.57,23.99,50.74,0.76
15,2021-03-17,15.25,39.49,24.67,51.94,0.76
15,2021-03-18,15.51,40.45,25.38,53.36,0.758
15,2021-03-19,15.83,41.49,26.12,54.13,0.7659999999999999
15,2021-03-20,16.11,42.35,26.74,54.15,0.782
15,2021-03-21,16.35,43.12,27.34,54.15,0.7959999999999999
15,2021-03-22,16.42,43.38,27.57,54.15,0.8009999999999999
15,2021-03-23,16.61,43.91,27.99,56.84,0.773
15,2021-03-24,16.84,44.64,28.55,58.82,0.759
15,2021-03-25,17.15,45.39,29.02,61.11,0.743
15,2021-03-26,17.68,46.59,29.72,62.84,0.741
15,2021-03-27,17.72,46.68,29.79,62.9,0.742
16,2021-01-12,0.24,2.01,1.76,8.21,0.244
16,2021-01-13,0.32,2.18,1.86,8.85,0.24600000000000002
16,2021-01-14,0.32,2.38,1.97,8.96,0.266
16,2021-01-15,0.49,2.61,2.11,8.96,0.29100000000000004
16,2021-01-16,0.49,2.61,2.11,8.96,0.29100000000000004
16,2021-01-17,0.49,2.61,2.11,8.96,0.29100000000000004
16,2021-01-18,0.49,2.61,2.11,8.96,0.29100000000000004
16,2021-01-19,0.57,3.58,3.0,8.96,0.4
16,2021-01-20,0.6,3.88,3.26,9.34,0.415
